mention_text,lat,lon,valid
Tufa,-39.33332824707031,175.63333129882812,1
E India,22.35251808166504,79.36368560791016,1
Salda,59.28654861450195,26.066694259643555,1
Catuneanu Amsterdam,52.37317,4.89066,1
Fems Strunga Pass O Fems Purcarete Valley Fems Saraorschi Valley,47.164466857910156,26.959705352783203,1
Bain,24.15994644165039,85.13397979736328,1
Jiudingshan and Niyuan Formations South China,44.38739776611328,-69.59387969970703,1
Turee Creek Group Australia,-25.728103637695312,134.4901885986328,1
Ma'anshan,31.635778427124023,118.36981201171875,1
Wendte,44.245853424072266,-100.6662826538086,1
Beiquanzi,-1,-1,0
Barberton Steep Rock Mushandike Pongola Gya Stromatolites,-27.37775230407715,31.615692138671875,1
The Santa Pola,38.19235610961914,-0.5551819801330566,1
Oolite-Microbialite Sequences Spain Figure,40.390106201171875,-3.554382085800171,1
m thick Karpeta,37.87800979614258,21.648319244384766,1
Tubiphytes,-1,-1,0
eastern Yangtze Platform,31.96123695373535,120.82371520996094,1
Chernov Swell,45.50758,33.93178,1
eastern part of the Hamersley Basin,-31.84906005859375,115.80699920654297,1
Petrol.  Tulsa Warren,36.15532684326172,-95.99208068847656,1
Hebei China,39.1478385925293,117.19673919677734,1
Trucial Coast,46.00467,12.95243,1
Pacific Northwest National Laboratory Richland Washington USA,46.343223571777344,-119.27633666992188,1
Quruk Dag,53.76655,20.07614,1
North America Japan South America Europe Russia,61.667030334472656,99.09856414794922,1
Kaltasy and Suran,55.969757080078125,54.7857551574707,1
Kozhym River,55.88153,36.87173,1
east of Death Valley,36.4838981628418,-117.1325912475586,1
Lovley,37.825889587402344,-82.40129089355469,1
Day  False Bay Western Cape West Benthic,-34.03553,18.3591,1
southwestern Amazon craton Brazil,-10.755864143371582,-53.083274841308594,1
FERRUGINOUS STROMATOLITIC HORIZONS AUSTRALIA Sample,-25.728103637695312,134.4901885986328,1
Wooramel River,-25.827606201171875,115.5938491821289,1
Guadalupe Mountains Texas New Mexico USA,31.891477584838867,-104.86072540283203,1
K Flagpole Landing Carbla Point and Booldah Well,-26.203060150146484,114.39749908447266,1
Bajo Segura Basin Betic Cordillera Southern Spain Shelf,40.390106201171875,-3.554382085800171,1
Hamilton NY PALAIOS  V.,42.8268928527832,-75.5442886352539,1
Socking Island Highborne Cay Little Darby Island,64.98397827148438,-18.57899284362793,1
Central India,22.56954574584961,88.35511016845703,1
Israel A,30.720928192138672,34.885555267333984,1
Gerdes G. Gorbushina,40.33631896972656,20.221529006958008,1
Earth-SunMoon,42.30253982543945,-70.99752044677734,1
south of Gottingen,51.5326042175293,9.928442001342773,1
Mengcun,38.053409576416016,117.10417938232422,1
Pavilion Lake,50.86677169799805,-121.74191284179688,1
W Canada PALAIOS  V.,62.5742073059082,-96.60790252685547,1
Elizabeth South Africa Published,-33.96076,25.62064,1
Cuddapah Basin India,14.451499938964844,78.82980346679688,1
northern Oman Immenhauser,32.5639,35.24253,1
Tokyo Komaba Tokyo Japan Received August,35.656219482421875,139.68809509277344,1
Cassedanne and Cassedanne,-1,-1,0
Cerro Gordo,39.89231872558594,-88.73577117919922,1
Pilbara Craton Fig,-21.000038146972656,119.4999771118164,1
Barberton Mountain,41.017601013183594,-81.60475158691406,1
Fischerella,-1,-1,0
Eberli,37.63611,37.73191,1
Tennessee Knoxville,35.962642669677734,-83.9167251586914,1
WESTERN AUSTRALIA Playford,-13.822681427001953,131.83438110351562,1
Los Barrios de Luna,42.8458137512207,-5.860184192657471,1
Coyoacan Mexico,19.351877212524414,-99.16183471679688,1
Kiev,50.447731018066406,30.54271697998047,1
D Column Spouter Fairy Meadows,31.844057083129883,-97.9832534790039,1
Macintyre J Smithsonian Institution Washington,38.89393615722656,-77.03121185302734,1
Srivastava,-1,-1,0
Sciences Poitiers France Faculty,46.57874298095703,0.33847498893737793,1
windward lagoon Andros Island Bahamas,24.68657875061035,-78.05005645751953,1
Wolfcampian  Sacramento Mountains New Mexico U.S.A. In,33.053382873535156,-105.70307159423828,1
Pagett,-1,-1,0
Jatulian,-1,-1,0
SW Wyoming,42.99962615966797,-107.55144500732422,1
Kuruman and Penge,51.41592788696289,-0.05409400165081024,1
Isua,7.4388017654418945,5.895137786865234,1
Pena A Nogales B,31.341930389404297,-110.93412780761719,1
Blue Lake Lacustrine,40.88645553588867,-123.99515533447266,1
Dodguni Belt,47.387935638427734,-110.92742919921875,1
Greinert,-1,-1,0
Marine Microbiology Bremen Germany,53.074981689453125,8.80708122253418,1
Berlin Springer Golubic,52.5098048989843,13.4002651621134,1
Kama-Belaya,58.274017333984375,29.10670280456543,1
Aldabra Western Indian Ocean,-31.2706594411665,115.496339510901,1
Rennes Rennes Cedex France Many,48.10343551635742,-1.6705679893493652,1
Bas-Congo region,-5.28698,14.31067,1
northern Arabian Sea,14.032301902770996,61.2797737121582,1
Champagne Pool Waiotapu NZ,-38.35908508300781,176.368896484375,1
Bidda area,25.28906,51.52737,1
environmental conditions Pentecost and Riding,-15.758964538574219,168.19302368164062,1
Chongyang area Hubei Province South China,30.630210876464844,103.67288970947266,1
Caborca Sonora,30.7136287689209,-112.14774322509766,1
Danakil,14.241700172424316,40.29999923706055,1
Perth Basin Western Australia,-31.951839447021484,115.85870361328125,1
intertropical Africa Hot,-25.67783,28.31179,1
fresh-water Salda Golu Lake Turkey,40.79496,32.19113,1
Suiyang,34.388179779052734,115.65347290039062,1
other regions the United States,39.50355529785156,-99.01830291748047,1
Tieling,42.28620147705078,123.8424072265625,1
Pomar,42.94115447998047,-3.4775259494781494,1
southeastern and southwestern Alaska,64.14449310302734,-152.27976989746094,1
Malla Mountain,30.76114273071289,77.0037841796875,1
SERMI,38.39296,27.06495,1
North China Platform Fig,36.55937194824219,103.75334930419922,1
Beaumont W Spear,30.086153030395508,-94.10201263427734,1
Juderina and Johnson Cairn Formations,-35.17892837524414,138.7316436767578,1
Basel,47.55961608886719,7.580611228942871,1
only Colonnella and Conophytonides,42.87223434448242,13.86727237701416,1
Niuafo'ou Tonga,-15.597931861877441,-175.63653564453125,1
Barcelona Barcelona Spain,41.382999420166016,2.183000087738037,1
Beukes,-26.07224,28.23499,1
Irkutsk Amphitheatre,52.29074,104.27862,1
New South Wales Sydney,-33.873199462890625,151.2095947265625,1
Old Man Lake,49.03487014770508,-91.03655242919922,1
Astrobiology Institute The Pennsylvania State University University Park Pennsylvania US,40.79506301879883,-77.86042022705078,1
Wyoming Fig,42.99962615966797,-107.55144500732422,1
mm Gebelein  Cape Sable Florida High,25.11722183227539,-81.08805847167969,1
South Australia,-30.10816192626953,135.8317413330078,1
Chitrakoot,25.213214874267578,80.91514587402344,1
Kansas Lawrence Kansas,38.9731559753418,-95.23825073242188,1
coccoid Gloeocapsa and Synechococcus,-1,-1,0
Lake Old Man Lake,49.03487014770508,-91.03655242919922,1
Terabayashi,-1,-1,0
Quruk Dag Antalya Turkey Tabular,36.90261,30.54082,1
Auckland Auckland New Zealand Department,-36.85361,174.76499,1
United States of America,39.50355529785156,-99.01830291748047,1
Northern Zaire Stromatolite,-6.611754894256592,13.569380760192871,1
Duero Basin Spain,40.390106201171875,-3.554382085800171,1
southwestern Gondwana,41.41597366333008,20.905166625976562,1
Nostocales,-1,-1,0
both the Pilbara and Swaziland,-26.565771102905273,31.497751235961914,1
North Island New Zealand,-38.422462463378906,175.64422607421875,1
Arp Berlin,52.4288521000055,13.2968001996945,1
Victor Bay,-66.33300018310547,136.5,1
Belcher Islands central Hudson Bay Canada,52.85679626464844,-102.39657592773438,1
Biochemistry Arizona State University Tempe AZ,33.42100143432617,-111.93299865722656,1
El Joyazo,-1,-1,0
Nijar Basin Southeast Spain Alluvial,40.390106201171875,-3.554382085800171,1
Nabberu Basin Western Australia No,-31.98896026611328,115.53610229492188,1
Nordrhein-Westfalen Krefeld,51.331703186035156,6.559353828430176,1
Lasfachastis,-1,-1,0
Ross River area Unit,61.98176193237305,-132.4491729736328,1
Pratt Convolute,40.691776275634766,-73.96415710449219,1
Desu Series Iran,32.57067108154297,54.300479888916016,1
Italy Fig,38.07145,15.46842,1
Uralian region,63.13799285888672,-92.45469665527344,1
Helv,-1,-1,0
Davis California,38.54672622680664,-121.74433898925781,1
Nyanza Lac Burundi Beachrock,-4.34048,29.60289,1
Nopah Sea Death Valley California,36.30051803588867,-116.4336929321289,1
Arizona Gould-Simpson Building E.,34.29322814941406,-111.66459655761719,1
Coorong Lagoon,-35.93813705444336,139.4232635498047,1
northeast of Pinjor,30.797199249267578,76.91719818115234,1
Hamelin Pool M.,-26.441110610961914,114.34940338134766,1
Technology Pasadena CA,34.14955139160156,-118.14144897460938,1
Almeria southeast Spain,40.390106201171875,-3.554382085800171,1
Southeastern Alaska,64.14449310302734,-152.27976989746094,1
Mauritania Bertrand-Sarfati and Moussine-Pouchkine,20.26905632019043,-10.329886436462402,1
Cohen Y. Castenholtz,31.95674,34.8921,1
Storr 's Lake A Northern,24.059192657470703,-74.44591522216797,1
Austin Speedway Stop C Austin TX,30.264978408813477,-97.74659729003906,1
Louisiana,30.98101806640625,-91.89181518554688,1
least Ga.,32.64828872680664,-83.44437408447266,1
Gansu Province northwestern China,38.05674362182617,101.9970703125,1
Eggleston,54.607688903808594,-2.003859043121338,1
Gora Poland Stromatolite,51.66937255859375,16.540508270263672,1
Karelia,63.5471076965332,33.12811279296875,1
Epiphyton Bushes,32.21871566772461,-91.61433410644531,1
Caborca Sonora Mexico,30.7136287689209,-112.14774322509766,1
Santorini Greece,36.41769027709961,25.432491302490234,1
Pouba,-1,-1,0
Irkutsk,52.290740966796875,104.27861785888672,1
Anabar Uplift NIIGA Leningrad,59.93848419189453,30.312484741210938,1
vast open basin,44.29499053955078,20.84742546081543,1
southern Utah USA Fluvial,37.675228118896484,-113.0733413696289,1
Transvaal Sequence South Africa,-25.74602,28.18712,1
Salta rift basins,-31.72338,-61.09641,1
North Eurasia Stratigr,49.9998779296875,79.99994659423828,1
Burovaya basin,47.25045,39.6176,1
Pleasant Creek,39.261390686035156,-80.0583267211914,1
Valencia eastern Spain,40.390106201171875,-3.554382085800171,1
Nauka Moscow,55.95581817626953,36.829811096191406,1
Sezione di Palermo Via Ugo La Malfa Palermo Italy,37.92189,13.56953,1
thcombolites Tl Yangshen,-8.798225402832031,125.94892120361328,1
Anoxic basin Photic,44.29499053955078,20.84742546081543,1
Sorbas Basin of SE Spain,37.09849548339844,-2.1262691020965576,1
V A  FALLICK,-1,-1,0
Womerangee Hill,-26.90553855895996,113.78033447265625,1
east side of Stansbury Island,40.8297233581543,-112.4977798461914,1
Shaba,32.852333068847656,36.640777587890625,1
Bremen Germany,53.074981689453125,8.80708122253418,1
Goytacazes Brazil,-10.755864143371582,-53.083274841308594,1
Solvang and Snowpatch Formations,34.59598159790039,-120.13795471191406,1
Schuchert Dal east Greenland,74.75653076171875,-41.3934326171875,1
Ventersdorp,-26.319019317626953,26.822786331176758,1
Ontario Canada,50.07466125488281,-85.82874298095703,1
Flugel Berlin,52.50147247314453,13.402316093444824,1
microbial mats Stocking Island Exuma Cays Bahamas,23.49442,-75.69683,1
Technology,-34.81645965576172,138.61865234375,1
Corsetti,45.75956,10.58219,1
North Pole West Australia,-25.46647071838379,122.18177795410156,1
Crystal Spring and Beck Spring Formations,39.94831848144531,-78.23179626464844,1
Udaipur region,24.576114654541016,73.70050048828125,1
Almeria Province,36.84009552001953,-2.4679040908813477,1
Highborne Cay Cuatro Cienegas Mexico and Hamelin Pool Shark Bay Western Australia,-25.46647071838379,122.18177795410156,1
Trondheim Norway,63.434566497802734,10.398439407348633,1
Nabberu,-1,-1,0
Swaziland Supergroup  South Africa,-25.74602,28.18712,1
la Cuenca de Santa Rosalia Baja California Sur,26.8896,-111.99299,1
Pretoria,-25.74601936340332,28.18712043762207,1
Gebelein,12.59092,32.80837,1
Magadi East African Rift Valley,12.957907676696777,77.2281265258789,1
New South Wales Kensington,-33.90679931640625,151.2261962890625,1
Cyprus Orszag-Sperber,35.050140380859375,33.22605895996094,1
Mackenzie Mountains Yukon Territory,63.431941986083984,-131.56163024902344,1
I Kinalape Section Lake Natron Tanzania Stromatolitic,-2.5,36.16667175292969,1
Chegga,-1,-1,0
northern Australia,-25.728103637695312,134.4901885986328,1
Wasatch and Fort Union Formations,39.935916900634766,-111.4430160522461,1
Paleo-Tethys,43.22439193725586,-8.36844253540039,1
Lemon N M  Diapir,41.61600112915039,-75.94419860839844,1
western margin of North America,54.72243881225586,-91.32962036132812,1
Chetumal Bay,18.636960983276367,-88.11693572998047,1
Licmophora,-1,-1,0
Exuma Cays Highborne Cay,23.58231,-75.81817,1
Krumbein,47.82605,16.25518,1
Deinschwanger,-1,-1,0
Granada Granada Spain  Received February,37.176483154296875,-3.5979371070861816,1
Sciences Springer Berlin,52.5098048989843,13.4002651621134,1
Upper Lahaul Vannay,32.5,77.83300018310547,1
Wien Austria Alfred-Wegener-Institut Helmholtz-Zentrum,48.25124,16.33886,1
Alphaproteobacteria and Cyanobacteria,-23.652053833007812,146.6383514404297,1
Michigan Basin,44.87479782104492,-85.7309799194336,1
Pantelleria Island Central Mediterranean,36.829044342041016,11.94362735748291,1
The Animikie basin,44.29499053955078,20.84742546081543,1
Schoenmakerskop and Seaview,-34.041996002197266,25.548681259155273,1
Curuk Dag,45.47337341308594,20.071876525878906,1
Schreiber West Ontario Canada,50.07466125488281,-85.82874298095703,1
Arctic Canada and Alaska,62.5742073059082,-96.60790252685547,1
Moussine-Pouchkine,59.72184371948242,30.416215896606445,1
Fenggang Guizhou Fig,27.95465087890625,107.71688842773438,1
California Santa Barbara,34.420867919921875,-119.6983413696289,1
Huatugou area,-1,-1,0
Zhoukoudian,-1,-1,0
North Africa Stromatolites,2.0991010665893555,17.294214248657227,1
Coorong,-35.93813705444336,139.4232635498047,1
Lagoa Salgada Brazil,-6.120274066925049,-35.48107147216797,1
Yellowstone National Park USA,44.662296295166016,-111.09981536865234,1
Pilbara Craton Western Australia Dunlop,-33.31919860839844,138.45779418945312,1
Belingwe Greenstone Belt Rhodesia,-20.476055145263672,29.905601501464844,1
Brackish Isona Spain Karst,42.119693756103516,1.046651005744934,1
cases joined Rothpletzella,42.77885818481445,2.7874910831451416,1
SGermany and Austria,47.61327,13.78153,1
Earth-Sun-Moon,42.30253982543945,-70.99752044677734,1
Cock Soda Lake,35.22621536254883,-119.88851928710938,1
Shark Bay stromatolitic cyanobacteria Isolatea Clone Nearest,-1,-1,0
Marion Lake Fig,44.55734634399414,-121.86129760742188,1
Hamersley Australia,-31.84906005859375,115.80699920654297,1
Xiahuayuan Zhuolu,40.38003158569336,115.21961975097656,1
Mediterranean,36.265716552734375,12.310820579528809,1
Eleuthera Bank Bahamas,24.95124,-76.18233,1
Shark Bay Australia and Exuma Sound Bahamas,24.28608512878418,-76.1810302734375,1
Queensland St. Lucia Qld,-27.4964790000001,153.001451750001,1
Toomey,34.92081832885742,-116.74530792236328,1
Natural History Stockholm Sweden,59.33279,18.06449,1
River Piedra Spain,40.83300018310547,-1.6549999713897705,1
Angola Gindre-Chanu,-12.33682918548584,17.577552795410156,1
south and near the Bhimasamudra,14.202532768249512,76.2566146850586,1
Griffin,33.24443817138672,-84.2639389038086,1
Lake Highstand,44.860233306884766,-77.83815002441406,1
Lodward Lake Turkana Kenya,3.1253,35.60002,1
Barberton and Pilbara,41.017601013183594,-81.60475158691406,1
Tundapather area,-1,-1,0
tree trunk Calcareous platform Playa,23.111984252929688,-82.42583465576172,1
Barlow,63.72389602661133,-137.6505584716797,1
Fischerella Leptolyngbya Arthronema and Thermosynechococcus,-1,-1,0
The Branca Opala,-0.5149350166320801,24.22564125061035,1
Ashburton Nabberu basins Western Australia,-43.9026985168457,171.74899291992188,1
SARATOGA SPRINGS NEW YORK USA Figures,43.08323287963867,-73.7847671508789,1
northern Adelaide,-34.92869186401367,138.60101318359375,1
Synechococcus Xenococcus Microcoleus Leptolyngbya Plectonema Symploca Cyanothece Pleurocapsa,-1,-1,0
U.S. Geological Survey Circular,39.50355529785156,-99.01830291748047,1
Medicine Bow Mountains Wyoming,41.195404052734375,-106.24443054199219,1
Lake Thetis stromatolites Western Australia,-25.46647071838379,122.18177795410156,1
the Great Slave Lake,61.80100631713867,-113.7847671508789,1
